cluster	0	0	1	1	2	2	3	3
feature	padj	NES	padj	NES	padj	NES	padj	NES
TRANSLATION%REACTOME%R-HSA-72766.3	0.00155962050371988	4.13962900368767	0.050126049190609	-1.4614139748020198	0.00628230506983394	-1.75463674312926	0.145121596231708	-4.74519616092254
CHROMOSOME MAINTENANCE%REACTOME DATABASE ID RELEASE 66%73886	0.00152434151587481	3.95087317224475	0.005753735101561189	-2.7761617593212904	0.662951930488489	1.0915377244608	0.0253043847398503	-3.8597344657002997
MITOCHONDRIAL TRANSLATIONAL ELONGATION%GOBP%GO:0070125	0.00152434151587481	3.83570064446648	0.0124062574230547	-1.90947385986781	0.00628230506983394	-2.2022653687293903	0.0253043847398503	-3.78802795958113
HALLMARK_E2F_TARGETS%MSIGDB_C2%HALLMARK_E2F_TARGETS	0.00152434151587481	3.83505302367145	0.005753735101561189	-2.6934765425638103	0.9451297289897109	0.875282255233375	0.0673781811331264	-3.08835674364473
TRANSLATION%GOBP%GO:0006412	0.0015746742758695	3.82565235289934	0.0575514135954255	-1.4425591199114098	0.020216453894533998	-1.6130119473435602	0.170488802102447	-4.17415909794052
MITOCHONDRIAL TRANSLATION ELONGATION%REACTOME DATABASE ID RELEASE 66%5389840	0.00152434151587481	3.8162040558578503	0.0124062574230547	-1.91166087410688	0.00628230506983394	-2.22957020632083	0.0253043847398503	-3.79004401397659
HALLMARK_MYC_TARGETS_V1%MSIGDB_C2%HALLMARK_MYC_TARGETS_V1	0.00152434151587481	3.79818947471108	0.20082772467510102	-1.3439969274996497	0.44586437149923297	-1.22724302634695	0.0673781811331264	-4.88801012308891
DEPOSITION OF NEW CENPA-CONTAINING NUCLEOSOMES AT THE CENTROMERE%REACTOME DATABASE ID RELEASE 66%606279	0.00152434151587481	3.7764461463876198	0.005753735101561189	-2.8439048742063395	0.932821502748358	0.835832515464273	0.0201436946268788	-4.20647720061484
NUCLEOSOME ASSEMBLY%REACTOME%R-HSA-774815.1	0.00152434151587481	3.7764461463876198	0.005753735101561189	-2.8439048742063395	0.932821502748358	0.835832515464273	0.0201436946268788	-4.20647720061484
MITOCHONDRIAL TRANSLATION TERMINATION%REACTOME DATABASE ID RELEASE 66%5419276	0.00152434151587481	3.75384278657336	0.0134225888169569	-1.87586178024682	0.00628230506983394	-2.1157377125247603	0.0253043847398503	-3.68867014410822
MITOCHONDRIAL TRANSLATION%REACTOME DATABASE ID RELEASE 66%5368287	0.00152434151587481	3.75200794688313	0.012854008713099	-1.84462095284998	0.00628230506983394	-2.17504244612222	0.0261746189033081	-3.76141809221996
MITOCHONDRIAL TRANSLATION INITIATION%REACTOME DATABASE ID RELEASE 66%5368286	0.00152434151587481	3.7493485500643997	0.012854008713099	-1.90061204463644	0.00628230506983394	-2.2165477505865403	0.0253043847398503	-3.6868116335892998
MITOCHONDRIAL TRANSLATIONAL TERMINATION%GOBP%GO:0070126	0.00152434151587481	3.74586929204266	0.0124062574230547	-1.90831620418825	0.00628230506983394	-2.10888683259122	0.0253043847398503	-3.62494085849557
MITOCHONDRIAL TRANSLATION%GOBP%GO:0032543	0.00152434151587481	3.7252122320863394	0.012854008713099	-1.8854707024738202	0.00628230506983394	-2.19119876124155	0.0315711906169163	-3.5824275593126695
PEPTIDE BIOSYNTHETIC PROCESS%GOBP%GO:0043043	0.0015764704597205199	3.68260900966039	0.11380741560597699	-1.3589629103996501	0.012625951579798001	-1.65537854311237	0.17814530836495002	-3.9802057451681
CELL CYCLE CHECKPOINTS%REACTOME%R-HSA-69620.1	0.001545118357644	3.6683968014536603	0.005753735101561189	-2.4636226747365497	1.0	0.57856296804587	0.11358975952277399	-3.38497531991277
MITOCHONDRIAL GENE EXPRESSION%GOBP%GO:0140053	0.00152434151587481	3.66023215341827	0.028228417600198997	-1.67438513952393	0.00628230506983394	-2.12910466980395	0.0391384584782957	-3.67405583689578
TRANSLATIONAL ELONGATION%GOBP%GO:0006414	0.00152434151587481	3.6099979377603595	0.0140328131730347	-1.79667606553873	0.00628230506983394	-2.14738851511156	0.0299410351605154	-3.42294873950612
TRANSLATIONAL TERMINATION%GOBP%GO:0006415	0.00152434151587481	3.59700074533822	0.012854008713099	-1.8588716869022701	0.00646034302803644	-2.02893698736509	0.0261746189033081	-3.5236978794643803
TELOMERE MAINTENANCE%REACTOME DATABASE ID RELEASE 66%157579	0.00152434151587481	3.5102847023222297	0.005753735101561189	-2.53494533792753	0.7657342730658809	1.01625230112711	0.0208126181241319	-3.45001871246754
AMIDE BIOSYNTHETIC PROCESS%GOBP%GO:0043604	0.00159093172783193	3.4936338588389395	0.190659472740411	-1.27504271011698	0.00628230506983394	-1.64081152519456	0.32079555425563	-3.2193150474218197
CENTROMERE COMPLEX ASSEMBLY%GOBP%GO:0034508	0.00152434151587481	3.4257313434674503	0.005753735101561189	-2.42228124072405	0.8099866593687959	0.9756147393257121	0.0183529069227506	-3.2529768146695095
AMPLIFICATION OF SIGNAL FROM THE KINETOCHORES%REACTOME%R-HSA-141424.2	0.00152434151587481	3.419545425827	0.005753735101561189	-2.41819671862244	0.8641434449598299	-0.924798838034173	0.0256988214344291	-2.97953726352207
AMPLIFICATION OF SIGNAL FROM UNATTACHED KINETOCHORES VIA A MAD2 INHIBITORY SIGNAL%REACTOME DATABASE ID RELEASE 66%141444	0.00152434151587481	3.419545425827	0.005753735101561189	-2.41819671862244	0.8641434449598299	-0.924798838034173	0.0256988214344291	-2.97953726352207
MITOTIC ANAPHASE%REACTOME%R-HSA-68882.2	0.00152434151587481	3.41097092429277	0.005753735101561189	-2.14532567300047	1.0	-0.675061690302969	0.0548518845749913	-3.22084141293242
SEPARATION OF SISTER CHROMATIDS%REACTOME%R-HSA-2467813.1	0.00152434151587481	3.4020383669062597	0.005753735101561189	-2.1967910726079	1.0	-0.664481272430751	0.0532199555886407	-3.2097628523406696
MITOTIC METAPHASE AND ANAPHASE%REACTOME DATABASE ID RELEASE 66%2555396	0.00152434151587481	3.39238712059787	0.005753735101561189	-2.16230265524834	1.0	-0.6417872786835489	0.0560925465647918	-3.1844440324384506
RESOLUTION OF SISTER CHROMATID COHESION%REACTOME DATABASE ID RELEASE 66%2500257	0.00152434151587481	3.3769888944538997	0.005753735101561189	-2.3528499118251003	0.9689522072364309	-0.77481547931088	0.0288105407492632	-2.88342278715202
CHROMATIN REMODELING AT CENTROMERE%GOBP%GO:0031055	0.00152434151587481	3.3625995668600805	0.005753735101561189	-2.45933000759041	0.853961883443416	0.9261759367361709	0.0174388099379593	-3.33854921063929
TRANSLATIONAL INITIATION%GOBP%GO:0006413	0.00152434151587481	3.3530895903674103	0.26073154631500306	-1.35087113748868	0.8862523423922929	-0.909617612867098	0.0342598685580535	-4.1358645366885
M PHASE%REACTOME%R-HSA-68886.2	0.0015761120729495	3.3530635550423598	0.005753735101561189	-2.55873326180029	1.0	0.41307142182635503	0.203975152559826	-2.5090404543009504
EUKARYOTIC TRANSLATION INITIATION%REACTOME DATABASE ID RELEASE 66%72613	0.00152434151587481	3.34538836418741	0.4717229557771189	-1.20948348937902	0.8449791381524729	-0.946194294499839	0.0325543661080001	-4.35149819894648
CAP-DEPENDENT TRANSLATION INITIATION%REACTOME DATABASE ID RELEASE 66%72737	0.00152434151587481	3.34538836418741	0.4717229557771189	-1.20948348937902	0.8449791381524729	-0.946194294499839	0.0325543661080001	-4.35149819894648
SRP-DEPENDENT COTRANSLATIONAL PROTEIN TARGETING TO MEMBRANE%REACTOME%R-HSA-1799339.1	0.00152434151587481	3.3437837431570796	0.19840149724881698	-1.42106742980573	0.385936673560019	-1.30364994756019	0.0316293376910507	-4.40497603955011
CELL CYCLE, MITOTIC%REACTOME%R-HSA-69278.3	0.0016063388089972198	3.3371372089551	0.005753735101561189	-2.54847162323072	1.0	0.54854656681739	0.662011677804756	-2.30024246423605
CENP-A CONTAINING CHROMATIN ORGANIZATION%GOBP%GO:0061641	0.00152434151587481	3.33292146106103	0.005753735101561189	-2.48671457446682	0.9179973751794169	-0.8344754411965309	0.0171610070043862	-3.31203669472745
CENP-A CONTAINING NUCLEOSOME ASSEMBLY%GOBP%GO:0034080	0.00152434151587481	3.33292146106103	0.005753735101561189	-2.48671457446682	0.9179973751794169	-0.8344754411965309	0.0171610070043862	-3.31203669472745
NCRNA PROCESSING%GOBP%GO:0034470	0.00155962139081598	3.3322669492545	0.009274699553177309	-1.7201541630004702	0.743303033156608	-1.03421519009013	0.146338860029887	-2.85611056149567
RRNA PROCESSING%REACTOME DATABASE ID RELEASE 66%72312	0.00152434151587481	3.3214682592428195	0.22447961116487897	-1.3265231640951898	0.9777632232591608	-0.78343848948596	0.0673781811331264	-4.24157518243839
CONDENSATION OF PROPHASE CHROMOSOMES%REACTOME%R-HSA-2299718.1	0.00152434151587481	3.31898607179519	0.005753735101561189	-2.3949418557756696	0.631753345991757	1.1280925732276201	0.0189095913419542	-3.9035620127222
HISTONE EXCHANGE%GOBP%GO:0043486	0.00152434151587481	3.31667470809478	0.005753735101561189	-2.44202695505535	0.8099866593687959	-0.9798431524379849	0.0186354490047064	-3.20893394210549
RRNA PROCESSING IN THE NUCLEUS AND CYTOSOL%REACTOME%R-HSA-8868773.2	0.00152434151587481	3.30969988124547	0.23349699515082697	-1.32782203109214	0.969149368012252	-0.8007131165223821	0.0653604118993135	-4.268668332461701
NUCLEOSOME ASSEMBLY%GOBP%GO:0006334	0.00152434151587481	3.3009931297825803	0.005753735101561189	-2.5299005540568102	0.6217729266827939	1.1264760127698	0.0227589641434263	-3.09565223524265
MITOTIC SPINDLE CHECKPOINT%REACTOME%R-HSA-69618.2	0.00152434151587481	3.29900574729874	0.005753735101561189	-2.2446466534676404	0.823732701958954	-0.968694914614322	0.0299410351605154	-2.7516310807849402
RIBOSOME BIOGENESIS%GOBP%GO:0042254	0.00152434151587481	3.29655768630921	0.0311548641058814	-1.54725216470751	0.8810206960309079	-0.927417902486703	0.0875483586013123	-3.7234270812451404
