cluster	0	0	1	1	2	2
feature	padj	NES	padj	NES	padj	NES
KERATINIZATION%GOBP%GO:0031424	0.0164848124602004	3.00221650919187	0.0209282950447713	2.19285214142875	0.0214102057602508	-3.43339944346808
KERATINIZATION%REACTOME DATABASE ID RELEASE 66%6805567	0.0161889471185383	2.85552905253492	0.0245077106841698	2.0956892597386	0.0214102057602508	-3.2968031507742594
CORNIFICATION%GOBP%GO:0070268	0.0161889471185383	2.85552905253492	0.0245077106841698	2.0956892597386	0.0214102057602508	-3.2968031507742594
ALANINE AND ASPARTATE METABOLISM%WIKIPATHWAYS_20181110%WP106%HOMO SAPIENS	0.0132832295710776	2.80251712598921	0.6169936415320171	1.3022092359128101	0.0193093989775797	-2.5480816909996404
HALLMARK_HYPOXIA%MSIGDB_C2%HALLMARK_HYPOXIA	0.0541526062313665	2.78509258570348	0.740895237792505	1.08925294553369	0.0679408923690322	-2.35802132604219
SMOOTH MUSCLE CONTRACTION%REACTOME%R-HSA-445355.2	0.0185510662177329	2.7168194850075196	0.42525251373906003	1.4590494402781	0.0221278863042454	-2.86558963947808
KERATINOCYTE DIFFERENTIATION%GOBP%GO:0030216	0.0194804659094793	2.6989404045046497	0.512185628367948	1.35805463908427	0.0221278863042454	-2.75715724900546
PLASMA LIPOPROTEIN PARTICLE REMODELING%GOBP%GO:0034369	0.0143437821626491	2.66570206963147	0.0463539943126686	2.16551637872923	0.0195223179696506	-3.2394621835229396
PROTEIN-LIPID COMPLEX REMODELING%GOBP%GO:0034368	0.0143437821626491	2.66570206963147	0.0463539943126686	2.16551637872923	0.0195223179696506	-3.2394621835229396
PROSTAGLANDIN SYNTHESIS AND REGULATION%WIKIPATHWAYS_20181110%WP98%HOMO SAPIENS	0.0183417113308255	2.6585442863378104	0.999253068423011	-0.6191480056539289	0.039829395534886	-1.99456417591425
FATTY ACID METABOLIC PROCESS%GOBP%GO:0006631	0.0484150826646749	2.5450956067811297	0.606254583286241	-1.21549640365498	0.119823291635495	-1.56461916029434
CELLULAR RESPONSE TO ZINC ION%GOBP%GO:0071294	0.0133951942947445	2.5395484691696604	0.8167146991826609	1.03866548947072	0.0194365528075935	-2.84419580025542
AP-1 TRANSCRIPTION FACTOR NETWORK%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%AP-1 TRANSCRIPTION FACTOR NETWORK	0.0248583305260118	2.536359500209	0.971971195586828	0.8251728258100691	0.0256982319541788	-2.39234316215536
PID_AP1_PATHWAY%MSIGDB_C2%PID_AP1_PATHWAY	0.0248583305260118	2.536359500209	0.971971195586828	0.8251728258100691	0.0256982319541788	-2.39234316215536
ARACHIDONIC ACID METABOLIC PROCESS%GOBP%GO:0019369	0.0164848124602004	2.52815119334493	0.627072256474831	-1.2734176747713601	0.036428431322853	-2.00073237370514
RESPONSE TO XENOBIOTIC STIMULUS%GOBP%GO:0009410	0.0285717742883417	2.48445329453252	0.971971195586828	-0.816371979055772	0.128994244463955	-1.59018925938494
DIGESTION%GOBP%GO:0007586	0.0277314998901075	2.4651532074728997	1.0	-0.471868464776999	0.0319439237164646	-1.97905668395982
HALLMARK_TNFA_SIGNALING_VIA_NFKB%MSIGDB_C2%HALLMARK_TNFA_SIGNALING_VIA_NFKB	0.051766039674039	2.4458241006479104	0.160686180249667	1.50191099577387	0.0675295280818084	-2.72930002388242
HALLMARK_MYOGENESIS%MSIGDB_C2%HALLMARK_MYOGENESIS	0.0587102846892926	2.40960535946656	0.9812325869427622	-0.8198489450057378	0.11365449144617401	-1.6664738479834802
MONOCARBOXYLIC ACID CATABOLIC PROCESS%GOBP%GO:0072329	0.0294950035688794	2.40746958943938	0.45024308993195505	-1.37565927269034	0.350870117133602	-1.3253743356621899
PROTEIN-CONTAINING COMPLEX REMODELING%GOBP%GO:0034367	0.0309865056195731	2.39923754982476	0.0917864738645387	1.95387364640665	0.0203222494759297	-2.79161309658675
PRIMARY FOCAL SEGMENTAL GLOMERULOSCLEROSIS FSGS%WIKIPATHWAYS_20181110%WP2572%HOMO SAPIENS	0.0251902719738603	2.39708500462607	0.993045502274958	-0.6936258422029671	0.0364679341860683	-1.9449272169431
CELLULAR RESPONSE TO XENOBIOTIC STIMULUS%GOBP%GO:0071466	0.0277314998901075	2.3765426624268198	0.842743898114782	-1.01910244372122	0.36284453962396207	-1.32374799965545
ESTROGEN RECEPTOR PATHWAY%WIKIPATHWAYS_20181110%WP2881%HOMO SAPIENS	0.0355861542754195	2.37243739542333	0.5073787640577531	-1.40602019568039	0.33000798615732696	-1.4857812170711397
METALLOTHIONEINS BIND METALS%REACTOME%R-HSA-5661231.2	0.039601422191555005	2.36393534349363	0.9991757765945741	-0.595217412650615	0.0349015134523362	-2.22882397524481
SENSORY PERCEPTION OF PAIN%GOBP%GO:0019233	0.0339678363349635	2.35424444357169	0.494483906666956	1.4427594976695202	0.0265991001139341	-2.3856697208011
DIGESTIVE SYSTEM PROCESS%GOBP%GO:0022600	0.0320443102883387	2.34883200329695	0.9772432789410141	0.761933592981482	0.0445984212876583	-2.0028327821915304
MITOCHONDRIAL FATTY ACID BETA-OXIDATION%REACTOME DATABASE ID RELEASE 66%77289	0.0189276001259626	2.34698722857857	0.5228593308776041	-1.3611291179712	0.831164802256892	-0.932681397840663
CELL-EXTRACELLULAR MATRIX INTERACTIONS%REACTOME DATABASE ID RELEASE 66%446353	0.0305425079397183	2.33605336326178	0.9659281619234901	-0.8035842552935749	0.0756097990091206	-1.96294440952483
SKIN DEVELOPMENT%GOBP%GO:0043588	0.0275689698559776	2.32094421696034	0.862806782795929	0.994274911567328	0.0271438893815483	-2.29627781335092
REGULATION OF MACROPHAGE DERIVED FOAM CELL DIFFERENTIATION%GOBP%GO:0010743	0.0320443102883387	2.3199569192632903	0.36916349147500105	1.5689627958035999	0.0209858486134282	-2.80684208345141
RETINA MORPHOGENESIS IN CAMERA-TYPE EYE%GOBP%GO:0060042	0.0315014503359977	2.31420264356729	0.702358940121129	1.17845789113018	0.0338898952589207	-2.21641541022287
CELLULAR RESPONSE TO NITROGEN LEVELS%GOBP%GO:0043562	0.0408513814435028	2.3080867983636497	0.981658298649966	-0.730372445797919	0.15135877188455601	-1.80240953648069
CELLULAR RESPONSE TO NITROGEN STARVATION%GOBP%GO:0006995	0.0408513814435028	2.3080867983636497	0.981658298649966	-0.730372445797919	0.15135877188455601	-1.80240953648069
HALLMARK_BILE_ACID_METABOLISM%MSIGDB_C2%HALLMARK_BILE_ACID_METABOLISM	0.0294950035688794	2.30613230990502	0.72314407727375	-1.14099203299729	0.5558299975010109	-1.1542646353856798
LIPID CATABOLIC PROCESS%GOBP%GO:0016042	0.040660846377325	2.3057305954751097	0.6575770983854661	-1.18937308556057	0.243147567425375	-1.4088789236488402
EICOSANOID SYNTHESIS%WIKIPATHWAYS_20181110%WP167%HOMO SAPIENS	0.0352262083501607	2.29597755661127	0.557269250547437	1.3453066647915102	0.0195223179696506	-2.4909053611666
DETECTION OF STIMULUS INVOLVED IN SENSORY PERCEPTION%GOBP%GO:0050906	0.035919083264454005	2.28787506381567	0.620008376655897	-1.28154692561425	0.0616977040197385	-2.02288476476376
ENDOCARDIUM DEVELOPMENT%GOBP%GO:0003157	0.039601422191555005	2.27983135798479	0.9944264449078021	-0.629596551335972	0.0581589280939044	-2.1155668421260603
RESPONSE TO METAL IONS%REACTOME DATABASE ID RELEASE 66%5660526	0.0408513814435028	2.27707957713196	0.9924845278794331	-0.6433519073243941	0.0900681137044773	-1.97360622892302
